Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,PM2.5
2017-03-31 00:00:00,31.3,40.2,22.1,-,35,0,3.2,8,16.5,-,,,,,
2017-04-01 00:00:00,32.2,40.6,22.8,-,31,0,3.2,11.1,14.8,33.5,,,,,46.416666666666664
2017-04-02 00:00:00,31.7,39.3,23,-,29,0,4.3,10.6,20.6,33.5,,,,,33.09090909090909
2017-04-03 00:00:00,32.2,40,22,-,27,0,3.7,8.1,16.5,27.8,,,,,36.42857142857143
2017-04-04 00:00:00,,,,,,,,,,,o,,o,,41.2
2017-04-05 00:00:00,,,,,,,,,,,o,,o,,52.416666666666664
2017-04-06 00:00:00,,,,,,,,,,,,,,,89.0
2017-04-07 00:00:00,28.6,35.6,19,-,20,0,2.6,7.6,18.3,-,,,,,81.83333333333333
2017-04-08 00:00:00,27.2,35.6,17.4,-,19,0,3.4,11.3,16.5,-,,,,,105.33333333333333
2017-04-09 00:00:00,27.2,34.1,20.4,-,17,0,4.3,15,24.1,37,,,,,117.75
2017-04-10 00:00:00,,,,,,,,,,,,,,,55.44444444444444
2017-04-11 00:00:00,,,,,,,,,,,,,,,97.1875
2017-04-12 00:00:00,,,,,,,,,,,,,,,87.375
2017-04-13 00:00:00,31.9,41,21.2,-,20,0,3.4,6.5,14.8,-,,,,,84.5
2017-04-14 00:00:00,34.1,43,23.8,-,20,0,3.5,5.9,18.3,-,,,,,46.916666666666664
2017-04-15 00:00:00,34.2,43,24,-,19,0,3.4,8.5,25.9,-,,,,,104.625
2017-04-16 00:00:00,,,,,,,,,,,,,,,109.625
2017-04-17 00:00:00,,,,,,,,,,,,,,,63.458333333333336
2017-04-18 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.04166666666667
2017-04-19 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.875
2017-04-20 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,147.28571428571428
2017-04-21 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017-04-22 00:00:00,,,,,,,,,,,,,o,,49.4
2017-04-23 00:00:00,33.8,41.4,26,-,26,0,3.2,13,27.8,46.5,,,,,75.58333333333333
2017-04-24 00:00:00,31.9,38.4,25.4,-,28,0,3.7,12.8,18.3,33.5,,,,,106.95833333333333
2017-04-25 00:00:00,32.1,39,24,-,26,-,3.4,13.7,22.2,40.7,o,,o,,120.875
2017-04-26 00:00:00,,,,,,,,,,,,,o,,127.86666666666666
2017-04-27 00:00:00,,,,,,,,,,,o,,o,,
2017-04-28 00:00:00,,,,,,,,,,,,,,,
2017-04-29 00:00:00,31.8,40,24,-,29,0,3.5,8.9,25.9,44.6,o,,o,,
2017-04-30 00:00:00,31.2,38.8,21.3,-,33,5.08,3.4,12.6,27.8,46.5,o,,o,,77.0
2017-05-01 00:00:00,31.7,39.6,23,-,23,0.25,4.2,5.9,16.5,27.8,,,,,94.75
2017-05-02 00:00:00,33.6,41.4,23,-,19,0,3.5,7.8,13,-,,,,,142.5
2017-05-03 00:00:00,32.3,41.4,25,-,27,0,3.2,12.4,37,55.4,o,,o,,133.375
2017-05-04 00:00:00,,,,,,,,,,,,,,,102.41666666666667
2017-05-05 00:00:00,,,,,,,,,,,,,,,101.75
2017-05-06 00:00:00,,,,,,,,,,,,,,,117.95833333333333
2017-05-07 00:00:00,36.6,45.1,26,-,20,0,3.7,8.1,18.3,27.8,,,,,147.83333333333334
2017-05-08 00:00:00,36.5,44,28.5,-,21,0,3.2,8.3,14.8,-,,,,,158.29166666666666
2017-05-09 00:00:00,35.4,44.2,28,-,29,0,3.5,12.6,18.3,37,,,o,,149.58333333333334
2017-05-10 00:00:00,,,,,,,,,,,o,,o,,117.04545454545455
2017-05-11 00:00:00,,,,,,,,,,,,,o,,96.25
2017-05-12 00:00:00,,,,,,,,,,,,,,,76.25
2017-05-13 00:00:00,37.1,44,28.5,-,26,0,3.4,8.7,18.3,37,,,,,101.5
2017-05-14 00:00:00,37.3,44.7,28,-,22,0,3.5,8.1,20.6,33.5,,,,,106.5
2017-05-15 00:00:00,37.7,46,29,-,19,0,4,10.4,14.8,33.5,,,,,128.125
2017-05-16 00:00:00,,,,,,,,,,,o,,o,,108.0
2017-05-17 00:00:00,,,,,,,,,,,o,,,,125.625
2017-05-18 00:00:00,,,,,,,,,,,,,,,137.16666666666666
2017-05-19 00:00:00,33,43,28.8,-,35,0.25,3.4,10.9,27.8,46.5,o,,o,,101.95833333333333
2017-05-20 00:00:00,34.5,40,29,-,31,0,3.4,7.6,22.2,-,,,,,98.41666666666667
2017-05-21 00:00:00,31.1,41,26,-,43,0,2.7,10.6,20.6,37,o,,o,,94.375
2017-05-22 00:00:00,,,,,,,,,,,o,,,,118.5
2017-05-23 00:00:00,,,,,,,,,,,,,,,89.54166666666667
2017-05-24 00:00:00,,,,,,,,,,,,,,,87.25
2017-05-25 00:00:00,36.6,43.2,29.4,-,30,0,3.5,9.1,16.5,27.8,,,,,107.625
2017-05-26 00:00:00,37.5,45.8,29.7,-,27,0,3.7,12.2,27.8,46.5,,,,,110.41666666666667
2017-05-27 00:00:00,34.4,42.1,28,-,44,0,4,17.2,25.9,40.7,,,o,,95.83333333333333
2017-05-28 00:00:00,,,,,,,,,,,o,,o,,93.5
2017-05-29 00:00:00,,,,,,,,,,,o,,o,,97.625
2017-05-30 00:00:00,,,,,,,,,,,,,,,80.30434782608695
2017-05-31 00:00:00,28.4,34.6,25,-,69,7.87,3.1,11.7,22.2,46.5,o,,o,,72.25
2017-06-01 00:00:00,32.7,38.2,25,-,50,0,3.4,9.3,20.6,-,,,,,38.666666666666664
2017-06-02 00:00:00,35.3,42,26.4,-,37,0,3.2,9.6,18.3,-,,,,,45.375
2017-06-03 00:00:00,38,44.8,29.6,-,26,0,3.7,11.5,20.6,37,,,,,65.16666666666667
2017-06-04 00:00:00,,,,,,,,,,,,,,,67.08333333333333
2017-06-05 00:00:00,,,,,,,,,,,,,,,80.04166666666667
2017-06-06 00:00:00,,,,,,,,,,,,,,,74.16666666666667
2017-06-07 00:00:00,31.6,38.5,26.3,-,48,0,3.7,15.4,29.4,48.2,o,,o,,66.08333333333333
2017-06-08 00:00:00,31.3,38,26.6,-,51,0,4,10.9,22.2,33.5,,,,,77.66666666666667
2017-06-09 00:00:00,33.2,39.6,27.1,-,49,0,3.2,7.6,16.5,-,,,,,70.25
2017-06-10 00:00:00,,,,,,,,,,,,,o,,75.125
2017-06-11 00:00:00,,,,,,,,,,,,,,,37.166666666666664
2017-06-12 00:00:00,,,,,,,,,,,o,,o,,57.375
2017-06-13 00:00:00,36.3,43,25.6,-,33,2.03,3.5,11.5,27.8,40.7,o,,o,,56.291666666666664
2017-06-14 00:00:00,33.9,43.4,27.8,-,36,0,3.2,12.6,27.8,46.5,,,,,77.0
2017-06-15 00:00:00,33.9,43.4,23,-,37,-,3.1,11.9,33.5,-,o,,o,,32.958333333333336
2017-06-16 00:00:00,,,,,,,,,,,o,,o,,40.833333333333336
2017-06-17 00:00:00,,,,,,,,,,,o,,o,,42.541666666666664
2017-06-18 00:00:00,,,,,,,,,,,o,,o,,93.08333333333333
2017-06-19 00:00:00,30.1,38.2,24,-,70,1.02,2.9,13,29.4,55.4,o,,o,,80.625
2017-06-20 00:00:00,28,33.1,23.8,-,75,9.91,3.2,10.7,22.2,-,o,,o,,90.70833333333333
2017-06-21 00:00:00,28.7,33.4,24.6,-,74,4.06,2.4,10.9,18.3,-,o,,o,,97.29166666666667
2017-06-22 00:00:00,,,,,,,,,,,,,,,79.83333333333333
2017-06-23 00:00:00,,,,,,,,,,,,,,,87.75
2017-06-24 00:00:00,,,,,,,,,,,,,,,66.26086956521739
2017-06-25 00:00:00,35.6,40,29.8,-,53,0,3.5,11.9,18.3,-,,,,,50.708333333333336
2017-06-26 00:00:00,34.5,39.7,30.7,-,60,0,3.4,11.7,16.5,-,,,,,40.375
2017-06-27 00:00:00,35,41.4,28,-,60,0,3.4,13.5,22.2,37,,,,,49.416666666666664
2017-06-28 00:00:00,,,,,,,,,,,o,,o,,43.666666666666664
2017-06-29 00:00:00,,,,,,,,,,,o,,,,52.166666666666664
2017-06-30 00:00:00,,,,,,,,,,,o,,o,,49.583333333333336
2017-07-01 00:00:00,29.5,35,24.2,-,85,14.99,2.3,5.4,22.2,-,o,o,o,,64.56521739130434
2017-07-02 00:00:00,28,30.3,26,997.4,90,38.1,2.6,9.4,16.5,-,o,,o,,
2017-07-03 00:00:00,31.9,35.2,26.4,-,74,4.06,2.9,7.2,14.8,-,,,,,54.76923076923077
2017-07-04 00:00:00,,,,,,,,,,,,,,,47.75
2017-07-05 00:00:00,,,,,,,,,,,,,,,37.708333333333336
2017-07-06 00:00:00,,,,,,,,,,,o,,o,,33.083333333333336
2017-07-07 00:00:00,30.9,36.6,25.5,-,73,0,3.4,7.4,18.3,-,,,,,51.26086956521739
2017-07-08 00:00:00,33.4,38.8,27.7,-,63,0,3.7,6.9,16.5,33.5,,,,,43.666666666666664
2017-07-09 00:00:00,34.6,39.2,30,-,55,0,4.2,11.1,20.6,33.5,,,,,29.833333333333332
2017-07-10 00:00:00,,,,,,,,,,,,,,,35.6
2017-07-11 00:00:00,,,,,,,,,,,o,,,,56.708333333333336
2017-07-12 00:00:00,,,,,,,,,,,o,,,,39.25
2017-07-13 00:00:00,31.2,35.8,25.5,-,68,0,4.2,11.3,20.6,27.8,,,,,35.208333333333336
2017-07-14 00:00:00,31.7,35,28.4,1001.4,70,0,3.5,12,20.6,-,,,,,37.625
2017-07-15 00:00:00,30.8,36,28,-,76,0,3.7,12.4,22.2,33.5,,,,,41.458333333333336
2017-07-16 00:00:00,,,,,,,,,,,,,,,53.125
2017-07-17 00:00:00,,,,,,,,,,,o,,o,,54.875
2017-07-18 00:00:00,,,,,,,,,,,o,,,,65.75
2017-07-19 00:00:00,33.8,39,28.6,-,65,-,3.1,6.3,14.8,33.5,o,,o,,38.583333333333336
2017-07-20 00:00:00,29.9,34.4,25,-,81,6.1,3.4,10.4,14.8,33.5,o,,o,,36.0
2017-07-21 00:00:00,31.7,36.2,28,-,71,2.03,4,13.7,20.6,-,,,o,,70.58333333333333
2017-07-22 00:00:00,,,,,,,,,,,o,,o,,52.458333333333336
2017-07-23 00:00:00,,,,,,,,,,,o,,o,,36.583333333333336
2017-07-24 00:00:00,,,,,,,,,,,o,,,,45.583333333333336
2017-07-25 00:00:00,28.7,33.8,26.2,-,86,12.95,2.6,12,16.5,27.8,o,,,,33.166666666666664
2017-07-26 00:00:00,31.1,35.8,26.5,-,74,3.05,3.2,9.1,18.3,-,,,,,38.25
2017-07-27 00:00:00,31.3,36.3,29,-,72,0,3.9,11.3,18.3,-,,,,,26.583333333333332
2017-07-28 00:00:00,,,,,,,,,,,,,,,57.583333333333336
2017-07-29 00:00:00,,,,,,,,,,,,,,,30.708333333333332
2017-07-30 00:00:00,,,,,,,,,,,,,o,,35.375
2017-07-31 00:00:00,27.7,31.3,26,-,94,25.91,2.6,6.3,18.3,-,o,,o,,15.416666666666666
2017-08-01 00:00:00,27.8,32.3,26.2,-,92,1.02,2.7,10,18.3,-,o,,,,41.375
2017-08-02 00:00:00,29.3,31.5,27,-,82,-,3.1,10.2,18.3,-,o,,,,25.541666666666668
2017-08-03 00:00:00,30.1,34.1,26.4,-,76,0,3.7,15.7,22.2,33.5,,,,,28.375
2017-08-04 00:00:00,,,,,,,,,,,,,,,40.333333333333336
2017-08-05 00:00:00,,,,,,,,,,,,,,,39.333333333333336
2017-08-06 00:00:00,,,,,,,,,,,o,,,,41.833333333333336
2017-08-07 00:00:00,29.4,34,26,-,84,14.99,2.9,5.6,14.8,33.5,o,,o,,50.333333333333336
2017-08-08 00:00:00,30.2,34,26.6,-,83,4.06,2.6,5.2,18.3,-,o,,o,,35.375
2017-08-09 00:00:00,29.2,32,27,-,91,2.03,2.4,2,16.5,-,o,,o,,31.916666666666668
2017-08-10 00:00:00,,,,,,,,,,,,,,,36.791666666666664
2017-08-11 00:00:00,,,,,,,,,,,,,,,33.291666666666664
2017-08-12 00:00:00,,,,,,,,,,,,,,,35.5
2017-08-13 00:00:00,30.9,35.4,26.6,-,70,0,3.9,12.6,18.3,-,,,,,35.291666666666664
2017-08-14 00:00:00,31.5,36,27,-,67,0,4,9.8,14.8,-,,,,,26.833333333333332
2017-08-15 00:00:00,31.6,36,27,-,68,0,4,12.8,16.5,-,,,,,21.125
2017-08-16 00:00:00,,,,,,,,,,,,,,,18.0
2017-08-17 00:00:00,,,,,,,,,,,,,,,28.041666666666668
2017-08-18 00:00:00,,,,,,,,,,,,,,,34.875
2017-08-19 00:00:00,28.3,29.6,26,-,89,0,2.6,11.1,18.3,-,o,,o,,35.708333333333336
2017-08-20 00:00:00,31.1,35.6,26.4,-,74,23.88,4.2,13,18.3,-,,,,,43.583333333333336
2017-08-21 00:00:00,31.6,36.6,27.6,-,74,0,3.4,12,16.5,-,,,,,46.041666666666664
2017-08-22 00:00:00,,,,,,,,,,,o,,,,28.75
2017-08-23 00:00:00,,,,,,,,,,,o,,,,70.54166666666667
2017-08-24 00:00:00,,,,,,,,,,,,,,,58.541666666666664
2017-08-25 00:00:00,29.1,34,23.6,-,82,28.96,2.3,6.1,27.8,46.5,o,,o,,82.875
2017-08-26 00:00:00,28.2,34.2,23.1,-,83,2.03,3.1,5.2,16.5,33.5,o,,o,,64.91666666666667
2017-08-27 00:00:00,30.1,36.5,24.6,-,74,3.05,3.9,6.9,18.3,-,o,,o,,30.666666666666668
2017-08-28 00:00:00,,,,,,,,,,,o,,,,31.75
2017-08-29 00:00:00,,,,,,,,,,,,,,,41.041666666666664
2017-08-30 00:00:00,,,,,,,,,,,o,,o,,45.25
2017-08-31 00:00:00,26.8,32.7,25,-,95,23.88,1.9,9.1,18.3,-,o,,o,,34.416666666666664
2017-09-01 00:00:00,28,32.1,24,-,86,-,3.4,10.2,18.3,-,o,,o,,33.166666666666664
2017-09-02 00:00:00,27.5,32.1,25.6,-,84,5.08,3.5,9.8,25.9,33.5,o,,o,,30.625
2017-09-03 00:00:00,30,35,24.4,-,76,0.51,3.9,8,14.8,-,,,,,30.333333333333332
2017-09-04 00:00:00,,,,,,,,,,,,,,,31.75
2017-09-05 00:00:00,,,,,,,,,,,o,,o,,34.208333333333336
2017-09-06 00:00:00,,,,,,,,,,,o,,,,31.0
2017-09-07 00:00:00,28.8,33,23.6,-,81,5.08,3.4,7.4,14.8,-,o,,,,
2017-09-08 00:00:00,30.3,35,25.8,-,73,0.51,3.4,8.3,14.8,-,,,,,
2017-09-09 00:00:00,30.9,35,26,-,71,0,3.4,7,14.8,-,,,,,
2017-09-10 00:00:00,,,,,,,,,,,,,o,,
2017-09-11 00:00:00,,,,,,,,,,,,,,,
2017-09-12 00:00:00,,,,,,,,,,,,,,,78.5
2017-09-13 00:00:00,32.1,37.3,27,-,65,0,3.5,5.7,14.8,-,,,,,92.25
2017-09-14 00:00:00,31.9,36,27.2,-,67,0,2.4,5,11.1,-,,,,,83.45833333333333
2017-09-15 00:00:00,31.8,37.4,26.6,-,59,0,3.7,9.3,18.3,-,,,,,71.66666666666667
2017-09-16 00:00:00,,,,,,,,,,,,,,,65.625
2017-09-17 00:00:00,,,,,,,,,,,,,,,53.375
2017-09-18 00:00:00,,,,,,,,,,,,,,,56.083333333333336
2017-09-19 00:00:00,31.3,37.7,25.2,-,55,0,3.7,5.7,14.8,-,,,,,69.70833333333333
2017-09-20 00:00:00,31.4,38.7,24.7,-,56,0,3.4,5.4,16.5,-,,,,,62.375
2017-09-21 00:00:00,30,35.8,25.5,-,71,0,3.7,10.9,18.3,-,,,,,24.875
2017-09-22 00:00:00,,,,,,,,,,,o,,,,37.333333333333336
2017-09-23 00:00:00,,,,,,,,,,,o,,,,50.125
2017-09-24 00:00:00,,,,,,,,,,,,,,,46.541666666666664
2017-09-25 00:00:00,29.5,34.9,23,-,73,0,3.1,7.2,16.5,-,,,,,43.958333333333336
2017-09-26 00:00:00,30.1,35.4,25,-,67,0,3.1,5.2,14.8,-,,,,,41.5
2017-09-27 00:00:00,30.7,37,24.2,-,58,0,2.9,3.3,11.1,-,,,,,38.791666666666664
2017-09-28 00:00:00,,,,,,,,,,,,,,,48.916666666666664
2017-09-29 00:00:00,,,,,,,,,,,,,,,76.91666666666667
2017-09-30 00:00:00,,,,,,,,,,,,,,,35.95652173913044
2017-10-01 00:00:00,29.5,36.8,23.4,-,46,0,3.7,5.9,18.3,-,,,,,31.652173913043477
2017-10-02 00:00:00,29.4,36.5,22,-,46,0,3.9,8,22.2,33.5,,,,,26.666666666666668
2017-10-03 00:00:00,29,36.5,22,-,55,0,3.5,7.2,20.6,33.5,,,,,29.0
2017-10-04 00:00:00,,,,,,,,,,,,,,,34.25
2017-10-05 00:00:00,,,,,,,,,,,,,,,62.708333333333336
2017-10-06 00:00:00,,,,,,,,,,,,,,,65.08333333333333
2017-10-07 00:00:00,28.7,35.7,21,-,51,0,3.1,6.5,16.5,-,,,,,61.708333333333336
2017-10-08 00:00:00,29,35.7,22.1,-,56,0,2.4,4.4,11.1,-,,,,,63.17391304347826
2017-10-09 00:00:00,28.9,36.8,22,-,54,0,2.7,4.6,11.1,-,,,,,41.583333333333336
2017-10-10 00:00:00,,,,,,,,,,,,,,,50.916666666666664
2017-10-11 00:00:00,,,,,,,,,,,,,,,40.958333333333336
2017-10-12 00:00:00,,,,,,,,,,,,,,,60.666666666666664
2017-10-13 00:00:00,28.6,36,22.2,-,49,0,2.7,5.6,22.2,-,,,,,80.04166666666667
2017-10-14 00:00:00,29,37,21.1,-,45,0,2.9,4.3,16.5,-,,,,,82.83333333333333
2017-10-15 00:00:00,28.6,36.8,20,-,44,0,2.6,3.9,11.1,-,,,,,95.25
2017-10-16 00:00:00,,,,,,,,,,,,,,,115.83333333333333
2017-10-17 00:00:00,,,,,,,,,,,,,,,149.66666666666666
2017-10-18 00:00:00,,,,,,,,,,,,,,,145.58333333333334
2017-10-19 00:00:00,28.6,37.2,19,-,48,0,2.3,3.1,11.1,-,,,,,126.16666666666667
2017-10-20 00:00:00,28.2,36,20.2,-,47,0,2.1,3.7,14.8,-,,,,,136.70833333333334
2017-10-21 00:00:00,26.7,35.4,19.5,-,48,0,2.1,4.6,-,-,,,,,160.66666666666666
2017-10-22 00:00:00,,,,,,,,,,,,,,,173.58333333333334
2017-10-23 00:00:00,,,,,,,,,,,,,,,168.625
2017-10-24 00:00:00,,,,,,,,,,,,,,,174.66666666666666
2017-10-25 00:00:00,24.6,33,18.1,-,46,0,2.1,3.9,11.1,-,,,,,245.66666666666666
2017-10-26 00:00:00,25.6,35,17.2,-,49,0,2.3,5.6,14.8,-,,,,,261.6666666666667
2017-10-27 00:00:00,25.1,33.1,18,-,53,0,2.3,5.2,11.1,-,,,,,272.4166666666667
2017-10-28 00:00:00,,,,,,,,,,,,,,,226.29166666666666
2017-10-29 00:00:00,,,,,,,,,,,,,,,291.7083333333333
2017-10-30 00:00:00,,,,,,,,,,,,,,,207.33333333333334
2017-10-31 00:00:00,23.9,31,17.6,-,60,0,1.4,5,9.4,-,,,,,149.625
2017-11-01 00:00:00,24.7,33,18.3,-,58,0,1.9,8.5,11.1,-,,,,,99.70833333333333
2017-11-02 00:00:00,24.2,31.2,18.4,-,67,0,1.4,5.4,13,-,,,,,217.375
2017-11-03 00:00:00,24.2,31.2,18,-,69,0,1.6,5,11.1,-,,,,,337.5
2017-11-04 00:00:00,,,,,,,,,,,,,,,250.375
2017-11-05 00:00:00,,,,,,,,,,,,,,,429.1666666666667
2017-11-06 00:00:00,,,,,,,,,,,,,,o,332.4583333333333
2017-11-07 00:00:00,22.1,30.2,13,-,67,0,0.5,3.3,11.1,-,,,,o,321.5416666666667
2017-11-08 00:00:00,20.2,28,12,-,74,0,0.3,3.1,11.1,-,,,,o,278.0
2017-11-09 00:00:00,21.9,30,14.5,-,57,0,0.6,3,9.4,-,,,,o,192.33333333333334
2017-11-10 00:00:00,,,,,,,,,,,,,,o,235.33333333333334
2017-11-11 00:00:00,,,,,,,,,,,,,,o,153.29166666666666
2017-11-12 00:00:00,,,,,,,,,,,,,,o,171.54166666666666
2017-11-13 00:00:00,21.2,28.9,14.6,-,65,0,1,7,11.1,-,,,,o,224.16666666666666
2017-11-14 00:00:00,21.2,28.4,16,-,60,0,1.1,10.9,16.5,-,,,,,214.63636363636363
2017-11-15 00:00:00,21,28.2,15,-,57,0,1.8,9.1,14.8,-,,,,,221.54166666666666
2017-11-16 00:00:00,,,,,,,,,,,,,,,210.54166666666666
2017-11-17 00:00:00,,,,,,,,,,,o,,,,251.20833333333334
2017-11-18 00:00:00,,,,,,,,,,,,,,,172.83333333333334
2017-11-19 00:00:00,18.8,24.5,13,-,47,0,2.6,11.5,22.2,-,,,,,166.70833333333334
2017-11-20 00:00:00,16.5,24.6,10,-,51,0,2.1,8.3,16.5,-,,,,,130.70833333333334
2017-11-21 00:00:00,16.7,24.4,9,-,48,0,2.7,7.6,18.3,-,,,,,194.70833333333334
2017-11-22 00:00:00,,,,,,,,,,,,,,,250.875
2017-11-23 00:00:00,,,,,,,,,,,,,,,274.875
2017-11-24 00:00:00,,,,,,,,,,,,,,,207.91666666666666
2017-11-25 00:00:00,17.7,26.4,10.5,-,42,0,2.1,4.6,14.8,-,,,,,134.45833333333334
2017-11-26 00:00:00,16.2,26,11.4,-,51,0,1.4,2.8,13,-,,,,,110.0
2017-11-27 00:00:00,17.7,25.4,10.5,-,48,0,2.1,7.8,18.3,-,,,,,160.0
2017-11-28 00:00:00,,,,,,,,,,,,,,,217.91666666666666
2017-11-29 00:00:00,,,,,,,,,,,,,,,184.20833333333334
2017-11-30 00:00:00,,,,,,,,,,,,,,,130.91666666666666
2017-12-01 00:00:00,17.2,26,9.3,-,47,0,2.3,3.5,13,-,,,,,118.91666666666667
2017-12-02 00:00:00,16.9,26.1,9,-,45,0,2.3,3.1,14.8,-,,,,,176.375
2017-12-03 00:00:00,16.9,26.1,9.8,-,51,0,1.6,1.9,9.4,-,,,,,185.95833333333334
2017-12-04 00:00:00,,,,,,,,,,,,,,,195.375
2017-12-05 00:00:00,,,,,,,,,,,,,,,151.04166666666666
2017-12-06 00:00:00,,,,,,,,,,,,,,,170.875
2017-12-07 00:00:00,17.8,24.7,11,-,39,0,3.4,11.5,22.2,-,,,,,239.125
2017-12-08 00:00:00,16.8,24.2,9.6,-,40,0,2.4,8.1,20.6,-,,,,,365.2916666666667
2017-12-09 00:00:00,17.3,26.1,9.6,-,44,0,2.3,3.5,9.4,-,,,,,312.2083333333333
2017-12-10 00:00:00,,,,,,,,,,,,,,,237.625
2017-12-11 00:00:00,,,,,,,,,,,o,,,,179.33333333333334
2017-12-12 00:00:00,,,,,,,,,,,,,,,122.54166666666667
2017-12-13 00:00:00,14.2,19,11,-,88,0,0.6,9.6,14.8,-,,,,o,121.33333333333333
2017-12-14 00:00:00,12.8,18.4,9,-,83,0,1.1,10.9,16.5,-,,,,o,202.875
2017-12-15 00:00:00,11.9,19.9,8,-,76,0,1.1,11.1,14.8,-,,,,o,260.1666666666667
2017-12-16 00:00:00,,,,,,,,,,,,,,,403.9583333333333
2017-12-17 00:00:00,,,,,,,,,,,,,,,455.5833333333333
2017-12-18 00:00:00,,,,,,,,,,,,,,,382.7083333333333
2017-12-19 00:00:00,15.4,23.4,9,-,58,0,1.6,7.2,14.8,-,,,,,277.7083333333333
2017-12-20 00:00:00,16.5,21.2,10.6,-,71,0,1,5.9,14.8,-,,,,o,284.1666666666667
2017-12-21 00:00:00,16.8,24.2,11,-,67,0,1,7.6,14.8,-,,,,o,288.4166666666667
2017-12-22 00:00:00,,,,,,,,,,,,,,o,256.8333333333333
2017-12-23 00:00:00,,,,,,,,,,,,,,,175.75
2017-12-24 00:00:00,,,,,,,,,,,,,,o,180.79166666666666
2017-12-25 00:00:00,14.8,22.8,8.9,-,66,0,1.3,5.6,18.3,-,,,,o,166.91666666666666
2017-12-26 00:00:00,14.8,23,8,-,68,0,1.4,5.6,13,-,,,,o,169.0
2017-12-27 00:00:00,16.2,25,8.6,-,57,0,1.9,3.7,14.8,-,,,,o,186.04166666666666
2017-12-28 00:00:00,,,,,,,,,,,,,,o,185.58333333333334
2017-12-29 00:00:00,,,,,,,,,,,,,,o,248.9090909090909
2017-12-30 00:00:00,,,,,,,,,,,,,,o,210.6875
2017-12-31 00:00:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108.08333333333333
2018-01-01 00:00:00,12.8,20.2,6,-,79,0,0.5,4.8,14.8,-,,,,o,255.875
2018-01-02 00:00:00,11.7,17.4,8,-,84,0,0.6,5.6,11.1,-,,,,o,226.52173913043478
2018-01-03 00:00:00,10.7,17,6,-,85,0,0.5,5.7,11.1,-,,,,o,239.1304347826087
2018-01-04 00:00:00,,,,,,,,,,,,,,o,392.2083333333333
2018-01-05 00:00:00,,,,,,,,,,,,,,o,536.5
2018-01-06 00:00:00,,,,,,,,,,,,,,o,321.8333333333333
2018-01-07 00:00:00,12.1,20.4,5.8,-,68,0,1.4,10.6,20.6,-,,,,o,298.4583333333333
2018-01-08 00:00:00,12.3,21.2,5.8,-,66,0,1.4,5.7,16.5,-,,,,o,264.9166666666667
2018-01-09 00:00:00,12.8,21.2,5.7,-,68,0,1.1,7.6,18.3,-,,,,o,422.0869565217391
2018-01-10 00:00:00,,,,,,,,,,,,,,o,461.9130434782609
2018-01-11 00:00:00,,,,,,,,,,,,,,,220.95833333333334
2018-01-12 00:00:00,,,,,,,,,,,,,,,251.375
2018-01-13 00:00:00,14.6,23.7,7.3,-,57,0,1.6,4.8,51.9,-,,,,o,323.14285714285717
2018-01-14 00:00:00,14.3,24.6,6.9,-,57,0,1.8,6.1,16.5,-,,,,,263.6
2018-01-15 00:00:00,13.9,22.9,7,-,61,0,1.9,11.5,20.6,33.5,,,,,376.9166666666667
2018-01-16 00:00:00,,,,,,,,,,,,,,,362.0
2018-01-17 00:00:00,,,,,,,,,,,,,,o,257.04545454545456
2018-01-18 00:00:00,,,,,,,,,,,,,,o,
2018-01-19 00:00:00,14.9,23,6,-,76,0,0.6,8,18.3,-,,,,o,
2018-01-20 00:00:00,13.2,22.5,7,-,66,0,1.4,7.4,20.6,-,,,,o,
2018-01-21 00:00:00,14.5,24.4,5,-,54,0,2.6,4.1,13,-,,,,,97.71428571428571
2018-01-22 00:00:00,,,,,,,,,,,,,,,114.33333333333333
2018-01-23 00:00:00,,,,,,,,,,,o,,o,,154.56521739130434
2018-01-24 00:00:00,,,,,,,,,,,,,,o,184.875
2018-01-25 00:00:00,11.6,16.4,8,-,94,0,0.5,8.9,16.5,-,,,,o,202.91666666666666
2018-01-26 00:00:00,11.8,17.6,8.5,-,88,0,0.6,5.9,11.1,-,,,,o,205.125
2018-01-27 00:00:00,12.3,19.2,7,-,79,0,0.8,5.7,11.1,-,,,,o,214.125
2018-01-28 00:00:00,,,,,,,,,,,,,,o,202.95833333333334
2018-01-29 00:00:00,,,,,,,,,,,,,,o,308.875
2018-01-30 00:00:00,,,,,,,,,,,,,,o,323.875
2018-01-31 00:00:00,16.8,25,9.9,-,63,0,2.1,10.6,24.1,33.5,,,,o,315.7916666666667
2018-02-01 00:00:00,18.9,27.2,10.7,-,57,0,2.4,5.2,13,-,,,,,322.25
2018-02-02 00:00:00,18.1,27.2,11,-,61,0,2.1,8,14.8,-,,,,o,246.04166666666666
2018-02-03 00:00:00,16.3,24.6,10,-,54,0,2.3,9.4,14.8,-,,,,,209.65217391304347
2018-02-04 00:00:00,,,,,,,,,,,,,,,187.16666666666666
2018-02-05 00:00:00,,,,,,,,,,,,,,,187.79166666666666
